name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,release_month,release_quarter,is_sequel
2 Fast 2 Furious,6,2003,2003-06-06,0.5405405405405405,0.1079036569283302,John Singleton,Gary Scott Thompson,Paul Walker,0.7190388170055453,0.2134765180605454,0.0830101651908818,0.049775547927119,0.1452145214521452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,1
"Greystoke: The Legend of Tarzan, Lord of the Apes",2,1984,1984-03-30,0.6081081081081081,0.007485525830585,Hugh Hudson,Edgar Rice Burroughs,Christopher Lambert,0.1066807499339846,0.084261946027635,0.0161061796933791,0.0439662001584367,0.264026402640264,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Beauty Shop,6,2005,2005-03-30,0.4999999999999999,0.0070688530874408,Bille Woodruff,Elizabeth Hunter,Queen Latifah,0.7190388170055453,0.1003196859495765,0.0130811125510749,0.016503828888302,0.1386138613861386,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Pan's Labyrinth,8,2006,2007-01-19,0.8513513513513512,0.2629059173779617,Guillermo del Toro,Guillermo del Toro,Ivana Baquero,0.0062054396620015,0.0533628092371564,0.0294494965035148,0.0001320306311064,0.1815181518151815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
How to Talk to Girls at Parties,8,2017,2018-05-25,0.5135135135135135,0.0041521438854316,John Cameron Mitchell,Philippa Goslett,Elle Fanning,0.1066807499339846,0.1003196859495765,0.0001353673038258,0.0001320306311064,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Men in Black II,6,2002,2002-07-03,0.5810810810810811,0.1462375492975939,Barry Sonnenfeld,Lowell Cunningham,Tommy Lee Jones,0.7190388170055453,0.3932533139324208,0.1563387903861878,0.0438341695273303,0.0825082508250825,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,1
American Anthem,6,1986,1986-06-27,0.3918918918918919,0.0005687582943917,Albert Magnoli,Evan Archerd,Mitchell Gaylord,0.7190388170055453,0.1003196859495765,0.0017017901440162,0.0005281225244256,0.1287128712871287,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Jennifer 8,8,1992,1992-11-06,0.5945945945945946,0.0066521803442966,Bruce Robinson,Bruce Robinson,Andy Garcia,0.0246897280168999,0.0561718216726545,0.0040004166917941,0.0422498019540533,0.2013201320132013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Young Sherlock Holmes,6,1985,1985-12-04,0.6621621621621622,0.0083188713168733,Barry Levinson,Arthur Conan Doyle,Nicholas Rowe,0.7190388170055453,0.0505537968016584,0.0069327577367295,0.0014523369421705,0.1518151815181518,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Grosse Pointe Blank,8,1997,1997-04-11,0.7297297297297297,0.0374859633369653,George Armitage,Tom Jankiewicz,John Cusack,0.7190388170055453,0.0421267594951642,0.0098635836332862,0.0064695009242144,0.1452145214521452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Twelfth Night,2,1996,1996-10-25,0.7162162162162162,0.0023604510899117,Trevor Nunn,William Shakespeare,Helena Bonham Carter,0.0056773171375759,0.0140366351401837,0.0002066249357808,0.0003960918933192,0.2343234323432343,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Hurricane,8,1999,2000-01-14,0.7702702702702702,0.0387359815663978,Norman Jewison,Rubin 'Hurricane' Carter,Denzel Washington,0.7190388170055453,0.1404421947375961,0.0259745504088169,0.0001320306311064,0.2739273927392739,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
The Matrix Reloaded,8,2003,2003-05-15,0.7162162162162162,0.2204052975772563,Lana Wachowski,Lilly Wachowski,Keanu Reeves,0.7190388170055453,0.4213434382874013,0.2605491958257961,0.0439662001584367,0.2475247524752475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1
Cocktail,5,2012,2012-07-13,0.5945945945945946,0.0058188348580083,Homi Adajania,Imtiaz Ali,Saif Ali Khan,0.1066807499339846,0.0224074921979679,0.0009568495667132,0.0001320306311064,0.2739273927392739,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
The Upside of Anger,8,2005,2005-04-01,0.6621621621621622,0.0087355440600175,Mike Binder,Mike Binder,Joan Allen,0.7190388170055453,0.0336997221886701,0.0099173657812639,0.02284129918141,0.1815181518151815,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Sleepless,8,2017,2017-01-13,0.4999999999999999,0.0129022714914592,Baran bo Odar,Andrea Berloff,Jamie Foxx,0.7190388170055453,0.084261946027635,0.0115610120184442,0.0009242144177449,0.1056105610561056,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Coal Miner's Daughter,2,1980,1980-03-07,0.7567567567567567,0.0070688530874408,Michael Apted,Thomas Rickman,Sissy Spacek,0.7190388170055453,0.1003196859495765,0.0235956009776231,0.049775547927119,0.2013201320132013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Sister My Sister,8,1994,1995-07-14,0.635135135135135,0.0013187692320513,Nancy Meckler,Wendy Kesselman,Julie Walters,0.1066807499339846,0.1003196859495765,7.641489639461396e-05,0.0013203063110641,0.0759075907590759,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,3,0
I Capture the Castle,8,2003,2003-08-08,0.6756756756756757,0.0029854602046279,Tim Fywell,Dodie Smith,Romola Garai,0.1066807499339846,0.0224636724466779,0.0023131237150534,0.0042249801954053,0.165016501650165,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Imagine Me & You,8,2005,2006-05-25,0.6621621621621622,0.0129022714914592,Ol Parker,Ol Parker,Piper Perabo,0.1066807499339846,0.0221827712031281,0.0009254543155379,0.0042249801954053,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Overlord,8,2018,2018-11-09,0.635135135135135,0.0379026360801095,Julius Avery,Billy Ray,Jovan Adepo,0.7190388170055453,0.1067340455116194,0.0146308174814774,0.0002640612622128,0.1551155115511551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Sex and Zen,8,1991,1991-11-30,0.4999999999999999,0.0009020964889071,Michael Mak,Alexander Lee,Lawrence Ng,0.0056773171375759,0.1003196859495765,0.0277437378066639,0.0023765513599155,0.1188118811881188,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Hoodwinked,2,2005,2006-01-13,0.6081081081081081,0.0241524355563518,Cory Edwards,Todd Edwards,Anne Hathaway,0.7190388170055453,0.084261946027635,0.0386383410831604,0.0039609189331925,0.0561056105610561,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Magic in the Water,2,1995,1995-08-30,0.4864864864864864,0.0007770946659638,Rick Stevenson,Rick Stevenson,Mark Harmon,0.0246897280168999,0.1003196859495765,0.0009414037634221,0.0001320306311064,0.1254125412541254,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
My Boss's Daughter,6,2003,2003-08-22,0.3783783783783784,0.0120689260051709,David Zucker,David Dorfman,Ashton Kutcher,0.7190388170055453,0.0393177470596662,0.0063888742585715,0.0073937153419593,0.0759075907590759,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Jonah Hex,6,2010,2010-06-18,0.3783783783783784,0.0233190900700635,Jimmy Hayward,Mark Neveldine,Josh Brolin,0.7190388170055453,0.1320151574311019,0.0038293155582297,0.0439662001584367,0.0594059405940594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Robots,2,2005,2005-03-11,0.5945945945945946,0.0570695822647413,Chris Wedge,Ron Mita,Ewan McGregor,0.7190388170055453,0.2106675056250474,0.0921982824009649,0.0009242144177449,0.0924092409240924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Sex Drive,8,2008,2008-10-17,0.6216216216216215,0.0354025996212444,Sean Anders,Sean Anders,Josh Zuckerman,0.7190388170055453,0.0533628092371564,0.0065872873992104,0.007921837866385,0.1518151815181518,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Maelstrom,8,2000,2000-09-15,0.6756756756756757,0.0020687801697108,Denis Villeneuve,Denis Villeneuve,Marie-Josée Croze,0.0246897280168999,0.1003196859495765,8.923395079273051e-05,0.0003960918933192,0.0792079207920792,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Christopher Robin,2,2018,2018-08-03,0.7297297297297297,0.0299858539603702,Marc Forster,A.A. Milne,Ewan McGregor,0.1066807499339846,0.2106675056250474,0.0694509976875218,0.0002640612622128,0.1353135313531353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
ParaNorman,2,2012,2012-08-17,0.6891891891891891,0.0399859997958303,Chris Butler,Chris Butler,Kodi Smit-McPhee,0.7190388170055453,0.1685323190925766,0.0376290260794735,0.0059413783997887,0.0957095709570957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Mirrormask,2,2005,2006-03-03,0.6621621621621622,0.0091522168031617,Dave McKean,Neil Gaiman,Stephanie Leonidas,0.1066807499339846,0.0112276227046857,0.0003043959082797,0.0009242144177449,0.1254125412541254,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
The Puppet Masters,8,1994,1994-10-21,0.5405405405405405,0.0035271347707154,Stuart Orme,Robert A. Heinlein,Donald Sutherland,0.7190388170055453,0.1003196859495765,0.0030368760977832,0.0064695009242144,0.1518151815181518,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10,4,0
Bully,9,2001,2001-12-12,0.6756756756756757,0.0145689624640359,Larry Clark,Jim Schutze,Brad Renfro,0.7190388170055453,0.1003196859495765,0.0002474317379768,0.002244520728809,0.1485148514851485,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Tucker: The Man and His Dream,2,1988,1988-08-12,0.6756756756756757,0.0070688530874408,Francis Ford Coppola,Arnold Schulman,Jeff Bridges,0.7190388170055453,0.0645988589791487,0.0069022240198548,0.0013203063110641,0.1551155115511551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Freeway,8,1996,1997-09-03,0.6621621621621622,0.0112355805188825,Matthew Bright,Matthew Bright,Reese Witherspoon,0.7190388170055453,0.0084186102691876,0.0001036735185471,0.0001320306311064,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Demolition,8,2015,2016-04-08,0.6891891891891891,0.0387359815663978,Jean-Marc Vallée,Bryan Sipe,Jake Gyllenhaal,0.7190388170055453,0.028081697317674,0.0015334646751798,0.0001320306311064,0.1254125412541254,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
3 Ninjas: Knuckle Up,6,1993,1995-04-07,0.3243243243243243,0.0022354492669684,Sang-ok Shin,Alex S. Kim,Victor Wong,0.7190388170055453,0.1003196859495765,0.0001451121593925,0.0001320306311064,0.0726072607260726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1
Missing Link,2,2019,2019-04-12,0.6486486486486487,0.0095688895463058,Chris Butler,Chris Butler,Hugh Jackman,0.0246897280168999,0.2808928165124987,0.0093302096092161,0.001584367573277,0.099009900990099,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
JCVD,8,2008,2019-08-02,0.7027027027027025,0.0158189806934684,Mabrouk El Mechri,Mabrouk El Mechri,Jean-Claude Van Damme,0.0010562450488513,0.1003196859495765,0.0008225148396684,0.0019804594665962,0.1122112211221122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Blank Check,2,1994,1994-02-11,0.4594594594594594,0.0079021985737292,Rupert Wainwright,Blake Snyder,Brian Bonsall,0.7190388170055453,0.1003196859495765,0.0107393815421549,0.0162397676260892,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Ice Age: Dawn of the Dinosaurs,2,2009,2009-07-01,0.6756756756756757,0.0958201473771492,Carlos Saldanha,Michael Berg,Ray Romano,0.7190388170055453,0.2528026921575181,0.3114190136751146,0.0009242144177449,0.1023102310231023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
High Spirits,6,1988,1988-11-18,0.527027027027027,0.003693803867973,Neil Jordan,Neil Jordan,Peter O'Toole,0.0056773171375759,0.0477447843661603,0.0030127085328584,0.000660153155532,0.1188118811881188,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Jack the Giant Slayer,6,2013,2013-03-01,0.5810810810810811,0.0558195640353088,Bryan Singer,Darren Lemke,Nicholas Hoult,0.1066807499339846,0.5477489978848137,0.0694310577167171,0.02284129918141,0.1683168316831683,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Chasing Papi,2,2003,2003-04-16,0.3918918918918919,0.0016521074265666,Linda Mendoza,Laura Angelica Simon,Eduardo Verástegui,0.7190388170055453,0.1003196859495765,0.004446711127648,0.0083179297597042,0.0561056105610561,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Hard Eight,8,1996,1997-02-28,0.7162162162162162,0.0187356898954776,Paul Thomas Anderson,Paul Thomas Anderson,Philip Baker Hall,0.7190388170055453,0.0084186102691876,7.805788761284979e-05,0.0001320306311064,0.1254125412541254,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Ocean's Eight,6,2018,2018-06-08,0.5945945945945946,0.0820699468533916,Gary Ross,Gary Ross,Sandra Bullock,0.7190388170055453,0.1966224434475571,0.1045636425808469,0.0439662001584367,0.1551155115511551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Elle s'appelait Sarah,6,2010,2011-07-22,0.7567567567567567,0.0070688530874408,Gilles Paquet-Brenner,Tatiana De Rosnay,Kristin Scott Thomas,0.0349881172432004,0.1003196859495765,0.0087075394690164,0.0001320306311064,0.1584158415841584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Filth,8,2013,2014-04-24,0.7027027027027025,0.0433193817409837,Jon S. Baird,Jon S. Baird,James McAvoy,0.1066807499339846,0.0140366351401837,0.0029561686321989,0.0002640612622128,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Blade,8,1998,1998-08-21,0.7027027027027025,0.104986947726321,Stephen Norrington,David S. Goyer,Wesley Snipes,0.7190388170055453,0.1263971325601058,0.0460737238313144,0.0001320306311064,0.1881188118811881,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Diary of a Wimpy Kid,2,2010,2010-03-19,0.5810810810810811,0.0187356898954776,Thor Freudenthal,Jackie Filgo,Zachary Gordon,0.7190388170055453,0.0421267594951642,0.0267613798866365,0.0002640612622128,0.1881188118811881,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Bad Girls,8,1994,1994-04-22,0.4459459459459459,0.00498548937172,Jonathan Kaplan,Albert S. Ruddy,Madeleine Stowe,0.7190388170055453,0.0702168838501448,0.0053525851181717,0.03168735146554,0.1188118811881188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Colors,8,1988,1988-04-29,0.6486486486486487,0.0104022350325942,Dennis Hopper,Michael Schiffer,Sean Penn,0.7190388170055453,0.0168456475756818,0.0163722276668247,0.007921837866385,0.1881188118811881,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Fifty Shades Darker,8,2017,2017-02-10,0.3648648648648648,0.0395693270526861,James Foley,Niall Leonard,Dakota Johnson,0.7190388170055453,0.1544872569150863,0.1340051232680783,0.049775547927119,0.1815181518151815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Anaconda,6,1997,1997-04-11,0.3918918918918919,0.0412360180252628,Luis Llosa,Hans Bauer,Jon Voight,0.7190388170055453,0.1263971325601058,0.0480764440782788,0.0001320306311064,0.0858085808580858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Memoirs of a Geisha,6,2005,2005-12-23,0.7297297297297297,0.058736273237318,Rob Marshall,Robin Swicord,Ziyi Zhang,0.0349881172432004,0.2387576299800279,0.0569823116935189,0.0438341695273303,0.2706270627062706,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Balto,0,1995,1995-12-22,0.7027027027027025,0.0170689989229009,Simon Wells,Cliff Ruby,Kevin Bacon,0.7190388170055453,0.1003196859495765,0.0039858801882602,0.0001320306311064,0.0495049504950495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The Fast and the Furious,6,2001,2001-06-22,0.6621621621621622,0.1508209494721798,Rob Cohen,Ken Li,Vin Diesel,0.7190388170055453,0.1067340455116194,0.0728090258859813,0.049775547927119,0.1419141914191419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Coraline,2,2009,2009-02-06,0.7837837837837839,0.0849866560554008,Henry Selick,Henry Selick,Dakota Fanning,0.7190388170055453,0.1685323190925766,0.0437603679620935,0.0059413783997887,0.1221122112211221,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Cosmopolis,8,2012,2012-05-25,0.4324324324324324,0.0187356898954776,David Cronenberg,David Cronenberg,Robert Pattinson,0.0246897280168999,0.0575763278904035,0.0024686262661092,0.0001320306311064,0.1518151815181518,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Big Trouble in Little China,6,1986,1986-07-02,0.7297297297297297,0.0533195275764438,John Carpenter,Gary Goldman,Kurt Russell,0.7190388170055453,0.0702168838501448,0.0038985982992868,0.03168735146554,0.1188118811881188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Avatar,6,2009,2009-12-18,0.7972972972972973,0.4583254339125779,James Cameron,James Cameron,Sam Worthington,0.7190388170055453,0.6657275201757318,1.0,0.03168735146554,0.3267326732673267,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Nights in Rodanthe,6,2008,2008-09-26,0.554054054054054,0.00998556228945,George C. Wolfe,Ann Peacock,Diane Lane,0.7190388170055453,0.084261946027635,0.0296339129605221,0.0439662001584367,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Paterson,8,2016,2016-12-28,0.7432432432432432,0.0308191994466585,Jim Jarmusch,Jim Jarmusch,Adam Driver,0.0349881172432004,0.0140366351401837,0.0033674552030102,0.0001320306311064,0.1815181518151815,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The Man with the Iron Fists,8,2012,2012-11-02,0.472972972972973,0.0254024537857843,RZA,RZA,Russell Crowe,0.7190388170055453,0.0421267594951642,0.0072161695072761,0.0001320306311064,0.1056105610561056,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Pale Rider,8,1985,1985-06-28,0.7297297297297297,0.0229024173269193,Clint Eastwood,Michael Butler,Clint Eastwood,0.7190388170055453,0.01937375876763,0.0145439700474285,0.000660153155532,0.1716171617161716,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Jupiter Ascending,6,2015,2015-02-06,0.4594594594594594,0.075819855706229,Lana Wachowski,Lilly Wachowski,Channing Tatum,0.7190388170055453,0.4943777616103506,0.0645843108905717,0.0439662001584367,0.2112211221122112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
The Rainbow,8,1989,1989-05-26,0.5810810810810811,0.0005687582943917,Ken Russell,Ken Russell,Sammi Davis,0.1066807499339846,0.0336648286361963,0.0001558509579151,0.0005281225244256,0.165016501650165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Eagle Eye,6,2008,2008-09-26,0.635135135135135,0.0749865102199407,D.J. Caruso,John Glenn,Shia LaBeouf,0.7190388170055453,0.2247125678025376,0.0627859625249493,0.0100343279640876,0.1815181518151815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Battle of the Sexes,6,2017,2017-09-29,0.6486486486486487,0.0216523990974868,Jonathan Dayton,Simon Beaufoy,Emma Stone,0.1066807499339846,0.0702168838501448,0.0065320308439788,0.0001320306311064,0.1914191419141914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Glory Road,2,2006,2006-01-13,0.7162162162162162,0.0183190171523334,James Gartner,Christopher Cleveland,Josh Lucas,0.7190388170055453,0.1003196859495765,0.0150805872055109,0.0162397676260892,0.1815181518151815,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Music of the Heart,2,1999,1999-10-29,0.6621621621621622,0.00498548937172,Wes Craven,Pamela Gray,Meryl Streep,0.7190388170055453,0.0758349087211409,0.0052458054400832,0.0002640612622128,0.2013201320132013,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
When Time Ran Out...,2,1980,1980-03-28,0.3648648648648648,0.0010687655861647,James Goldstone,Gordon Thomas,Paul Newman,0.7190388170055453,0.0561718216726545,0.0013218665124537,0.0001320306311064,0.1914191419141914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
The Country Bears,0,2002,2002-07-26,0.3108108108108108,0.0021521147183396,Peter Hastings,Mark Perez,Haley Joel Osment,0.7190388170055453,0.0983070082051253,0.006326038800497,0.0162397676260892,0.0825082508250825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
The Big Short,8,2015,2015-12-23,0.7972972972972973,0.158737731591919,Adam McKay,Charles Randolph,Christian Bale,0.7190388170055453,0.0786439211566389,0.0468665390935146,0.0422498019540533,0.2211221122112211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Arbitrage,8,2012,2012-09-14,0.635135135135135,0.0212357263543426,Nicholas Jarecki,Nicholas Jarecki,Richard Gere,0.7190388170055453,0.0336997221886701,0.0124628319158443,0.0076577766041721,0.1452145214521452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
What's Your Number?,8,2011,2011-09-30,0.5675675675675674,0.0308191994466585,Mark Mylod,Karyn Bosnak,Anna Faris,0.7190388170055453,0.0561718216726545,0.0106860412246501,0.0052812252442566,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
A Mighty Wind,6,2003,2003-05-09,0.7162162162162162,0.0112355805188825,Christopher Guest,Christopher Guest,Christopher Guest,0.7190388170055453,0.1003196859495765,0.0065852889768009,0.0077898072352785,0.0924092409240924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Cinderella Man,6,2005,2005-06-03,0.8243243243243242,0.0745698374767965,Ron Howard,Cliff Hollingsworth,Russell Crowe,0.7190388170055453,0.247184667286522,0.038120909131426,0.049775547927119,0.2673267326732673,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
No Reservations,2,2007,2007-07-27,0.5945945945945946,0.0299858539603702,Scott Hicks,Carol Fuchs,Catherine Zeta-Jones,0.7190388170055453,0.0786439211566389,0.0325229166877147,0.0077898072352785,0.1353135313531353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Dolittle,2,2020,2020-01-17,0.4999999999999999,0.022069071840631,Stephen Gaghan,Stephen Gaghan,Robert Downey Jr.,0.7190388170055453,0.4915687491748526,0.0862192635055917,0.049775547927119,0.1254125412541254,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
National Security,6,2003,2003-01-17,0.4999999999999999,0.0204023808680543,Dennis Dugan,Jay Scherick,Martin Lawrence,0.7190388170055453,0.1003196859495765,0.0175951223972508,0.0438341695273303,0.0825082508250825,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Insidious: Chapter 2,6,2013,2013-09-13,0.635135135135135,0.0666530553570572,James Wan,Leigh Whannell,Patrick Wilson,0.7190388170055453,0.0140366351401837,0.0568686425507582,0.0007921837866385,0.1419141914191419,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9,3,1
The Passion of the Christ,8,2004,2004-02-25,0.7162162162162162,0.0920700926888517,Mel Gibson,Benedict Fitzgerald,Jim Caviezel,0.7190388170055453,0.084261946027635,0.2149635893021328,0.000660153155532,0.2112211221122112,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,0
If Lucy Fell,8,1996,1996-03-08,0.4054054054054054,0.0015687728779378,Eric Schaeffer,Eric Schaeffer,Sarah Jessica Parker,0.7190388170055453,0.0140366351401837,0.0008498925242457,0.0005281225244256,0.0957095709570957,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Cool Runnings,2,1993,1993-10-01,0.6891891891891891,0.0399859997958303,Jon Turteltaub,Lynn Siefert,John Candy,0.7190388170055453,0.0393177470596662,0.0543879804432514,0.0162397676260892,0.1155115511551155,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Great Outdoors,2,1988,1988-06-17,0.635135135135135,0.0170689989229009,Howard Deutch,John Hughes,Dan Aykroyd,0.7190388170055453,0.0674078714146467,0.0152620892672362,0.049775547927119,0.0924092409240924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Before I Go to Sleep,8,2014,2014-10-31,0.6081081081081081,0.0312358721898027,Rowan Joffe,Rowan Joffe,Nicole Kidman,0.1066807499339846,0.0617898465436506,0.0062058099854441,0.0001320306311064,0.0957095709570957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Ali,8,2001,2001-12-25,0.6621621621621622,0.0395693270526861,Michael Mann,Gregory Allen Howard,Will Smith,0.7190388170055453,0.300555903560985,0.0308411789038126,0.0438341695273303,0.3102310231023102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Swoon,8,1992,1992-09-25,0.6486486486486487,0.0006520928430206,Tom Kalin,Tom Kalin,Daniel Schlachet,0.7190388170055453,0.000693826071568,0.0277437378066639,0.0010562450488513,0.099009900990099,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Graffiti Bridge,6,1990,1990-11-02,0.3513513513513513,0.0007354273916494,Prince,Prince,Prince,0.7190388170055453,0.0210591662289288,0.0016024148141242,0.0001320306311064,0.0891089108910891,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,4,0
